,character,dialogue,neg,pos,neu,compound,tokens,words
1066,HAN,"Yeah, I think your right.  Full reverse!  Chewie, lock in the auxiliary power.",0.0,0.185,0.815,0.3595,"['yeah', 'i', 'think', 'your', 'right', 'full', 'reverse', 'chewie', 'lock', 'in', 'the', 'auxiliary', 'power']",0.09923664122137404
1067,LUKE,Why are we still moving towards it?,0.0,0.0,1.0,0.0,"['why', 'are', 'we', 'still', 'moving', 'towards', 'it']",0.05343511450381679
1068,HAN,We're caught in a tractor beam!  It's pulling us in!,0.0,0.0,1.0,0.0,"['we', 'caught', 'in', 'a', 'tractor', 'beam', 'it', 'pulling', 'us', 'in']",0.07633587786259542
1069,LUKE,But there's gotta be something you can do!,0.0,0.0,1.0,0.0,"['but', 'there', 'got', 'ta', 'be', 'something', 'you', 'can', 'do']",0.06870229007633588
1070,HAN,"There's nothin' I can do about it, kid.  I'm in full power.  I'm going to have to shut down.  But they're not going to get me without a fight!",0.0,0.106,0.894,0.471,"['there', 'nothin', 'i', 'can', 'do', 'about', 'it', 'kid', 'i', 'in', 'full', 'power', 'i', 'going', 'to', 'have', 'to', 'shut', 'down', 'but', 'they', 'not', 'going', 'to', 'get', 'me', 'without', 'a', 'fight']",0.22137404580152673
1071,BEN,You can't win.  But there are alternatives to fighting.,0.43,0.0,0.57,-0.647,"['you', 'ca', 'win', 'but', 'there', 'are', 'alternatives', 'to', 'fighting']",0.06870229007633588
1072,VADER,They must be trying to return the stolen plans to the princess.  She may yet be of some use to us.,0.138,0.0,0.862,-0.4939,"['they', 'must', 'be', 'trying', 'to', 'return', 'the', 'stolen', 'plans', 'to', 'the', 'princess', 'she', 'may', 'yet', 'be', 'of', 'some', 'use', 'to', 'us']",0.16030534351145037
1073,VADER,Did you find any droids?,0.0,0.0,1.0,0.0,"['did', 'you', 'find', 'any', 'droids']",0.03816793893129771
1074,VADER,Send a scanning crew on board.  I want every part of this ship checked.,0.0,0.106,0.894,0.0772,"['send', 'a', 'scanning', 'crew', 'on', 'board', 'i', 'want', 'every', 'part', 'of', 'this', 'ship', 'checked']",0.10687022900763359
1075,VADER,I sense something... a presence I haven't felt since...,0.0,0.0,1.0,0.0,"['i', 'sense', 'something', 'a', 'presence', 'i', 'have', 'felt', 'since']",0.06870229007633588
1076,LUKE,"Boy, it's lucky you had these compartments.",0.0,0.318,0.682,0.4215,"['boy', 'it', 'lucky', 'you', 'had', 'these', 'compartments']",0.05343511450381679
1077,HAN,"I use them for smuggling.  I never thought I'd be smuggling myself in them.  This is ridiculous.  Even if I could take off, I'd never get past the tractor beam.",0.266,0.0,0.734,-0.8271,"['i', 'use', 'them', 'for', 'smuggling', 'i', 'never', 'thought', 'i', 'be', 'smuggling', 'myself', 'in', 'them', 'this', 'is', 'ridiculous', 'even', 'if', 'i', 'could', 'take', 'off', 'i', 'never', 'get', 'past', 'the', 'tractor', 'beam']",0.22900763358778625
1078,BEN,Leave that to me!,0.332,0.0,0.668,-0.126,"['leave', 'that', 'to', 'me']",0.030534351145038167
1079,HAN,Damn fool. I knew that you were going to say that!,0.424,0.0,0.576,-0.7088,"['damn', 'fool', 'i', 'knew', 'that', 'you', 'were', 'going', 'to', 'say', 'that']",0.08396946564885496
1080,BEN,Who's the more foolish... the fool or the fool who follows him?,0.388,0.0,0.612,-0.7451,"['who', 'the', 'more', 'foolish', 'the', 'fool', 'or', 'the', 'fool', 'who', 'follows', 'him']",0.0916030534351145
1081,HAN,"Hey down there, could you give us a hand with this?",0.0,0.262,0.738,0.4939,"['hey', 'down', 'there', 'could', 'you', 'give', 'us', 'a', 'hand', 'with', 'this']",0.08396946564885496
1082,LUKE,"You know, between his howling and your blasting everything in sight, it's a wonder the whole station doesn't know we're here.",0.0,0.0,1.0,0.0,"['you', 'know', 'between', 'his', 'howling', 'and', 'your', 'blasting', 'everything', 'in', 'sight', 'it', 'a', 'wonder', 'the', 'whole', 'station', 'does', 'know', 'we', 'here']",0.16030534351145037
1083,HAN,Bring them on!  I prefer a straight fight to all this sneaking around.,0.21,0.138,0.653,-0.2481,"['bring', 'them', 'on', 'i', 'prefer', 'a', 'straight', 'fight', 'to', 'all', 'this', 'sneaking', 'around']",0.09923664122137404
1084,THREEPIO,"We found the computer outlet, sir.",0.0,0.0,1.0,0.0,"['we', 'found', 'the', 'computer', 'outlet', 'sir']",0.04580152671755725
1085,BEN,Plug in.  He should be able to interpret the entire Imperial computer network.,0.0,0.0,1.0,0.0,"['plug', 'in', 'he', 'should', 'be', 'able', 'to', 'interpret', 'the', 'entire', 'imperial', 'computer', 'network']",0.09923664122137404
1086,THREEPIO,He says he's found the main control to the power beam that's holding the ship here.  He'll try to make the precise location appear on the monitor.,0.0,0.0,1.0,0.0,"['he', 'says', 'he', 'found', 'the', 'main', 'control', 'to', 'the', 'power', 'beam', 'that', 'holding', 'the', 'ship', 'here', 'he', 'try', 'to', 'make', 'the', 'precise', 'location', 'appear', 'on', 'the', 'monitor']",0.20610687022900764
1087,THREEPIO,The tractor beam is coupled to the main reactor in seven locations.  A power loss at one of the terminals will allow the ship to leave.,0.128,0.069,0.803,-0.1531,"['the', 'tractor', 'beam', 'is', 'coupled', 'to', 'the', 'main', 'reactor', 'in', 'seven', 'locations', 'a', 'power', 'loss', 'at', 'one', 'of', 'the', 'terminals', 'will', 'allow', 'the', 'ship', 'to', 'leave']",0.1984732824427481
1088,BEN,I don't think you boys can help.  I must go alone.,0.171,0.231,0.598,0.1779,"['i', 'do', 'think', 'you', 'boys', 'can', 'help', 'i', 'must', 'go', 'alone']",0.08396946564885496
1089,HAN,Whatever you say.  I've done more than I bargained for on this trip already.,0.0,0.0,1.0,0.0,"['whatever', 'you', 'say', 'i', 'done', 'more', 'than', 'i', 'bargained', 'for', 'on', 'this', 'trip', 'already']",0.10687022900763359
1090,LUKE,I want to go with you.,0.0,0.245,0.755,0.0772,"['i', 'want', 'to', 'go', 'with', 'you']",0.04580152671755725
1091,BEN,"Be patient, Luke.  Stay and watch over the droids.",0.0,0.0,1.0,0.0,"['be', 'patient', 'luke', 'stay', 'and', 'watch', 'over', 'the', 'droids']",0.06870229007633588
1092,LUKE,But he can...,0.0,0.0,1.0,0.0,"['but', 'he', 'can']",0.022900763358778626
1093,BEN,They must be delivered safely or other star systems will suffer the same fate as Alderaan.  Your destiny lies along a different path from mine.  The Force will be with you... always!,0.174,0.085,0.741,-0.5255,"['they', 'must', 'be', 'delivered', 'safely', 'or', 'other', 'star', 'systems', 'will', 'suffer', 'the', 'same', 'fate', 'as', 'alderaan', 'your', 'destiny', 'lies', 'along', 'a', 'different', 'path', 'from', 'mine', 'the', 'force', 'will', 'be', 'with', 'you', 'always']",0.24427480916030533
1094,HAN,"Boy you said it, Chewie.",0.0,0.0,1.0,0.0,"['boy', 'you', 'said', 'it', 'chewie']",0.03816793893129771
1095,HAN,Where did you dig up that old fossil?,0.0,0.0,1.0,0.0,"['where', 'did', 'you', 'dig', 'up', 'that', 'old', 'fossil']",0.061068702290076333
1096,LUKE,Ben is a great man.,0.0,0.577,0.423,0.6249,"['ben', 'is', 'a', 'great', 'man']",0.03816793893129771
1097,HAN,"Yeah, great at getting us into trouble.",0.208,0.485,0.308,0.5574,"['yeah', 'great', 'at', 'getting', 'us', 'into', 'trouble']",0.05343511450381679
1098,LUKE,I didn't hear you give any ideas...,0.0,0.0,1.0,0.0,"['i', 'did', 'hear', 'you', 'give', 'any', 'ideas']",0.05343511450381679
1099,HAN,"Well, anything would be better than just hanging around waiting for them to pick us up...",0.0,0.263,0.737,0.6124,"['well', 'anything', 'would', 'be', 'better', 'than', 'just', 'hanging', 'around', 'waiting', 'for', 'them', 'to', 'pick', 'us', 'up']",0.12213740458015267
1100,LUKE,Who do you think...,0.0,0.0,1.0,0.0,"['who', 'do', 'you', 'think']",0.030534351145038167
1101,LUKE,What is it?,0.0,0.0,1.0,0.0,"['what', 'is', 'it']",0.022900763358778626
1102,THREEPIO,"I'm afraid I'm not quite sure, sir. He says \I found her,\ and keepsrepeating, \She's here.\",0.127,0.0,0.873,-0.2912,"['i', 'afraid', 'i', 'not', 'quite', 'sure', 'sir', 'he', 'says', 'found', 'her', 'and', 'keepsrepeating']",0.09923664122137404
1103,LUKE,"Well, who... who has he found?",0.0,0.296,0.704,0.2732,"['well', 'who', 'who', 'has', 'he', 'found']",0.04580152671755725
1104,THREEPIO,Princess Leia.,0.0,0.0,1.0,0.0,"['princess', 'leia']",0.015267175572519083
1105,LUKE,The princess?  She's here?,0.0,0.0,1.0,0.0,"['the', 'princess', 'she', 'here']",0.030534351145038167
1107,LUKE,Where... where is she?,0.0,0.0,1.0,0.0,"['where', 'where', 'is', 'she']",0.030534351145038167
1108,HAN,Princess?  What's going on?,0.0,0.0,1.0,0.0,"['princess', 'what', 'going', 'on']",0.030534351145038167
1109,THREEPIO,Level five. Detention block AA-twenty-three.  I'm afraid she's scheduled to be terminated.,0.351,0.0,0.649,-0.6597,"['level', 'five', 'detention', 'block', 'i', 'afraid', 'she', 'scheduled', 'to', 'be', 'terminated']",0.08396946564885496
1110,LUKE,"Oh, no!  We've got to do something.",0.293,0.0,0.707,-0.3595,"['oh', 'no', 'we', 'got', 'to', 'do', 'something']",0.05343511450381679
1111,HAN,What are you talking about?,0.0,0.0,1.0,0.0,"['what', 'are', 'you', 'talking', 'about']",0.03816793893129771
1112,LUKE,The droid belongs to her.  She's the one in the message.  We've got to help her.,0.0,0.153,0.847,0.4019,"['the', 'droid', 'belongs', 'to', 'her', 'she', 'the', 'one', 'in', 'the', 'message', 'we', 'got', 'to', 'help', 'her']",0.12213740458015267
1113,HAN,"Now, look, don't get any funny ideas.  The old man wants us to wait right here.",0.138,0.0,0.862,-0.3412,"['now', 'look', 'do', 'get', 'any', 'funny', 'ideas', 'the', 'old', 'man', 'wants', 'us', 'to', 'wait', 'right', 'here']",0.12213740458015267
1114,LUKE,"But he didn't know she was here.  Look, will you just find a way back into the detention block?",0.307,0.0,0.693,-0.7964,"['but', 'he', 'did', 'know', 'she', 'was', 'here', 'look', 'will', 'you', 'just', 'find', 'a', 'way', 'back', 'into', 'the', 'detention', 'block']",0.1450381679389313
1115,HAN,I'm not going anywhere.,0.0,0.0,1.0,0.0,"['i', 'not', 'going', 'anywhere']",0.030534351145038167
1116,LUKE,"They're going to execute her.  Look, a few minutes ago you said you didn't want to just wait here to be captured.  Now all you want to do is stay. ",0.083,0.0,0.917,-0.1139,"['they', 'going', 'to', 'execute', 'her', 'look', 'a', 'few', 'minutes', 'ago', 'you', 'said', 'you', 'did', 'want', 'to', 'just', 'wait', 'here', 'to', 'be', 'captured', 'now', 'all', 'you', 'want', 'to', 'do', 'is', 'stay']",0.22900763358778625
1117,HAN,Marching into the detention area is not what I had in mind.,0.2,0.0,0.8,-0.3612,"['marching', 'into', 'the', 'detention', 'area', 'is', 'not', 'what', 'i', 'had', 'in', 'mind']",0.0916030534351145
1118,LUKE,But they're going to kill her!,0.578,0.0,0.422,-0.8335,"['but', 'they', 'going', 'to', 'kill', 'her']",0.04580152671755725
1119,HAN,Better her than me...,0.0,0.492,0.508,0.4404,"['better', 'her', 'than', 'me']",0.030534351145038167
1120,LUKE,She's rich.,0.0,0.783,0.217,0.5574,"['she', 'rich']",0.015267175572519083
1122,LUKE,"Yes.  Rich, powerful!  Listen, if you were to rescue her, the reward would be...",0.0,0.646,0.354,0.9468,"['yes', 'rich', 'powerful', 'listen', 'if', 'you', 'were', 'to', 'rescue', 'her', 'the', 'reward', 'would', 'be']",0.10687022900763359
1124,LUKE,Well more wealth that you can imagine.,0.0,0.528,0.472,0.6801,"['well', 'more', 'wealth', 'that', 'you', 'can', 'imagine']",0.05343511450381679
1125,HAN,"I don't know, I can imagine quite a bit!",0.0,0.0,1.0,0.0,"['i', 'do', 'know', 'i', 'can', 'imagine', 'quite', 'a', 'bit']",0.06870229007633588
1126,LUKE,You'll get it!,0.0,0.0,1.0,0.0,"['you', 'get', 'it']",0.022900763358778626
1127,HAN,I better!,0.0,1.0,0.0,0.4926,"['i', 'better']",0.015267175572519083
1128,LUKE,You will...,0.0,0.0,1.0,0.0,"['you', 'will']",0.015267175572519083
1129,HAN,"All right, kid.  But you'd better be right about this!",0.0,0.315,0.685,0.63,"['all', 'right', 'kid', 'but', 'you', 'better', 'be', 'right', 'about', 'this']",0.07633587786259542
1130,LUKE,All right.,0.0,0.0,1.0,0.0,"['all', 'right']",0.015267175572519083
1131,HAN,What's your plan?,0.0,0.0,1.0,0.0,"['what', 'your', 'plan']",0.022900763358778626
1132,LUKE,"Uh... Threepio, hand me those binders there will you?",0.0,0.286,0.714,0.4939,"['uh', 'threepio', 'hand', 'me', 'those', 'binders', 'there', 'will', 'you']",0.06870229007633588
1133,LUKE,"Okay.  Now, I'm going to put these on you.",0.0,0.192,0.808,0.2263,"['okay', 'now', 'i', 'going', 'to', 'put', 'these', 'on', 'you']",0.06870229007633588
1134,LUKE,"Okay.  Han, you put these on.",0.0,0.275,0.725,0.2263,"['okay', 'han', 'you', 'put', 'these', 'on']",0.04580152671755725
1135,HAN,"Don't worry, Chewie.  I think I know what he has in mind.",0.0,0.211,0.789,0.3412,"['do', 'worry', 'chewie', 'i', 'think', 'i', 'know', 'what', 'he', 'has', 'in', 'mind']",0.0916030534351145
1136,THREEPIO,"Master Luke, sir!  Pardon me for asking... but, ah... what should Artoo and I do if we're discovered here?",0.0,0.103,0.897,0.2363,"['master', 'luke', 'sir', 'pardon', 'me', 'for', 'asking', 'but', 'ah', 'what', 'should', 'artoo', 'and', 'i', 'do', 'if', 'we', 'discovered', 'here']",0.1450381679389313
1137,LUKE,Lock the door!,0.0,0.0,1.0,0.0,"['lock', 'the', 'door']",0.022900763358778626
1138,HAN,And hope they don't have blasters.,0.0,0.367,0.633,0.4404,"['and', 'hope', 'they', 'do', 'have', 'blasters']",0.04580152671755725
1139,THREEPIO,That isn't very reassuring.,0.452,0.0,0.548,-0.3559,"['that', 'is', 'very', 'reassuring']",0.030534351145038167
1140,LUKE,I can't see a thing in this helmet.,0.0,0.0,1.0,0.0,"['i', 'ca', 'see', 'a', 'thing', 'in', 'this', 'helmet']",0.061068702290076333
1141,HAN,This is not going to work.,0.0,0.0,1.0,0.0,"['this', 'is', 'not', 'going', 'to', 'work']",0.04580152671755725
1142,LUKE,Why didn't you say so before?,0.0,0.0,1.0,0.0,"['why', 'did', 'you', 'say', 'so', 'before']",0.04580152671755725
1143,HAN,I did say so before!,0.0,0.0,1.0,0.0,"['i', 'did', 'say', 'so', 'before']",0.03816793893129771
1144,LUKE,Prisoner transfer from Block one-one-three-eight.,0.681,0.0,0.319,-0.7506,"['prisoner', 'transfer', 'from', 'block']",0.030534351145038167
1145,HAN,Look out!  He's loose!,0.49,0.0,0.51,-0.4374,"['look', 'out', 'he', 'loose']",0.030534351145038167
1146,LUKE,He's going to pull us all apart.,0.0,0.0,1.0,0.0,"['he', 'going', 'to', 'pull', 'us', 'all', 'apart']",0.05343511450381679
1147,HAN,Go get him!,0.0,0.0,1.0,0.0,"['go', 'get', 'him']",0.022900763358778626
1148,HAN,We've got to find out which cell this princess of yours is in.  Here it is... cell twenty-one-eight-seven.  You go get her.  I'll hold them here.,0.0,0.0,1.0,0.0,"['we', 'got', 'to', 'find', 'out', 'which', 'cell', 'this', 'princess', 'of', 'yours', 'is', 'in', 'here', 'it', 'is', 'cell', 'you', 'go', 'get', 'her', 'i', 'hold', 'them', 'here']",0.19083969465648856
1149,HAN,Everything is under control.  Situation normal.,0.0,0.0,1.0,0.0,"['everything', 'is', 'under', 'control', 'situation', 'normal']",0.04580152671755725
1150,HAN,"Uh... had a slight weapons malfunction.  But, uh, everything's perfectly all right now.  We're fine.  We're all fine here, now, thank you.  How are you?",0.057,0.391,0.552,0.91,"['uh', 'had', 'a', 'slight', 'weapons', 'malfunction', 'but', 'uh', 'everything', 'perfectly', 'all', 'right', 'now', 'we', 'fine', 'we', 'all', 'fine', 'here', 'now', 'thank', 'you', 'how', 'are', 'you']",0.19083969465648856
1151,HAN,"Uh, uh, negative, negative.  We had a reactor leak here now.  Give us a few minutes to lock it down.  Large leak... very dangerous.",0.423,0.0,0.577,-0.9216,"['uh', 'uh', 'negative', 'negative', 'we', 'had', 'a', 'reactor', 'leak', 'here', 'now', 'give', 'us', 'a', 'few', 'minutes', 'to', 'lock', 'it', 'down', 'large', 'leak', 'very', 'dangerous']",0.183206106870229
1152,HAN,Boring conversation anyway.Luke!  We're going to have company!,0.292,0.0,0.708,-0.4374,"['boring', 'conversation', 'we', 'going', 'to', 'have', 'company']",0.05343511450381679
1153,LEIA,Aren't you a little short for a stormtrooper?,0.0,0.0,1.0,0.0,"['are', 'you', 'a', 'little', 'short', 'for', 'a', 'stormtrooper']",0.061068702290076333
1154,LUKE,What?  Oh... the uniform.  I'm Luke Skywalker.  I'm here to rescue you. ,0.0,0.231,0.769,0.5106,"['what', 'oh', 'the', 'uniform', 'i', 'luke', 'skywalker', 'i', 'here', 'to', 'rescue', 'you']",0.0916030534351145
1155,LEIA,You're who?,0.0,0.0,1.0,0.0,"['you', 'who']",0.015267175572519083
1156,LUKE,I'm here to rescue you.  I've got your R2 unit.  I'm here with Ben Kenobi.,0.0,0.191,0.809,0.5106,"['i', 'here', 'to', 'rescue', 'you', 'i', 'got', 'your', 'unit', 'i', 'here', 'with', 'ben', 'kenobi']",0.10687022900763359
1157,LEIA,Ben Kenobi is here!  Where is he?,0.0,0.0,1.0,0.0,"['ben', 'kenobi', 'is', 'here', 'where', 'is', 'he']",0.05343511450381679
1158,LUKE,Come on!,0.0,0.0,1.0,0.0,"['come', 'on']",0.015267175572519083
1159,VADER,He is here...,0.0,0.0,1.0,0.0,"['he', 'is', 'here']",0.022900763358778626
1160,VADER,A tremor in the Force.  The last time I felt it was in the presence of my old master.,0.0,0.0,1.0,0.0,"['a', 'tremor', 'in', 'the', 'force', 'the', 'last', 'time', 'i', 'felt', 'it', 'was', 'in', 'the', 'presence', 'of', 'my', 'old', 'master']",0.1450381679389313
1161,VADER,Don't underestimate the Force.,0.0,0.386,0.614,0.2235,"['do', 'underestimate', 'the', 'force']",0.030534351145038167
1162,VADER,Obi-Wan is here.  The Force is with him.,0.0,0.0,1.0,0.0,"['is', 'here', 'the', 'force', 'is', 'with', 'him']",0.05343511450381679
1163,VADER,Escape may not his plan.  I must face him alone.,0.187,0.159,0.654,-0.0772,"['escape', 'may', 'not', 'his', 'plan', 'i', 'must', 'face', 'him', 'alone']",0.07633587786259542
1165,HAN,Get behind me!  Get behind me!,0.0,0.0,1.0,0.0,"['get', 'behind', 'me', 'get', 'behind', 'me']",0.04580152671755725
1166,HAN,Can't get out that way.,0.0,0.0,1.0,0.0,"['ca', 'get', 'out', 'that', 'way']",0.03816793893129771
1167,LEIA,Looks like you managed to cut off our only escape route.,0.147,0.294,0.559,0.2732,"['looks', 'like', 'you', 'managed', 'to', 'cut', 'off', 'our', 'only', 'escape', 'route']",0.08396946564885496
1168,HAN,"Maybe you'd like it back in your cell, Your Highness.",0.0,0.217,0.783,0.3612,"['maybe', 'you', 'like', 'it', 'back', 'in', 'your', 'cell', 'your', 'highness']",0.07633587786259542
1170,THREEPIO,Yes sir?,0.0,0.73,0.27,0.4019,"['yes', 'sir']",0.015267175572519083
